id,save_name,save_date,rows,cols,starting_color,mode,game_index,moves,view_index,ai_mode,ai_depth,confidence,distinct_cols,player_red,player_yellow,created_at
26848,BGA_796475802_596873043_9x9,2026-03-19 08:41:10.810373,9,9,R,3,81,"[3, 5, 5, 3, 2, 1, 3, 3, 2, 2, 5, 1, 1, 0]",0,bga,4,3,5,,,2026-03-19 08:41:10.810373+01
26849,BGA_629766145_460403510_9x9,2026-03-19 08:41:15.738005,9,9,R,3,82,"[4, 2, 4, 4, 2, 2, 5, 4, 6, 5, 4, 6, 4, 7, 3]",0,bga,4,3,6,,,2026-03-19 08:41:15.738005+01
26850,BGA_906325821_121979423_9x9,2026-03-19 08:41:23.026254,9,9,R,3,84,"[4, 3, 4, 6, 3, 1, 6, 2, 0, 6, 4, 1, 4]",0,bga,4,3,6,,,2026-03-19 08:41:23.026254+01
26851,BGA_138879143_910029642_9x9,2026-03-19 08:41:30.327797,9,9,R,3,86,"[4, 2, 4, 8, 5, 6, 5, 3, 3, 2, 4, 2, 4]",0,bga,4,3,6,,,2026-03-19 08:41:30.327797+01
26852,BGA_279721021_907014746_9x9,2026-03-19 08:36:16.998987,9,9,R,3,29,"[4, 2, 7, 5, 4, 2, 6, 2, 1, 2]",0,bga,4,3,6,,,2026-03-19 08:36:16.998987+01
26853,BGA_678650878_970334064_9x9,2026-03-19 08:36:55.940917,9,9,R,3,32,"[4, 2, 4, 0, 3, 1, 5, 0, 4, 7, 4]",0,bga,4,3,7,,,2026-03-19 08:36:55.940917+01
26854,BGA_107279889_260798743_9x9,2026-03-19 08:37:06.590549,9,9,R,3,35,"[4, 0, 3, 3, 5, 3, 4, 3, 3, 8, 4, 3, 4]",0,bga,4,3,5,,,2026-03-19 08:37:06.590549+01
26855,BGA_980481300_221479467_9x9,2026-03-19 08:37:17.050143,9,9,R,3,38,"[2, 4, 2, 2, 8, 4, 1, 5, 7, 3, 5, 4, 5, 4]",0,bga,4,3,7,,,2026-03-19 08:37:17.050143+01
26856,BGA_430630770_301793618_9x9,2026-03-19 08:37:34.37555,9,9,R,3,41,"[4, 1, 3, 0, 5, 4, 4, 4, 4, 5, 4, 3, 4, 0, 4]",0,bga,4,3,5,,,2026-03-19 08:37:34.37555+01
26857,BGA_983756357_929141683_9x9,2026-03-19 08:37:45.771623,9,9,R,3,43,"[4, 1, 3, 3, 5, 4, 4, 0, 4, 2, 4, 8, 4]",0,bga,4,3,7,,,2026-03-19 08:37:45.771623+01
26858,BGA_831350057_321337970_9x9,2026-03-19 08:37:50.622312,9,9,R,3,44,"[2, 4, 6, 4, 6, 6, 7, 6, 6, 3, 1, 3, 8, 5, 6, 5, 3, 4, 7, 4]",0,bga,4,3,8,,,2026-03-19 08:37:50.622312+01
26859,BGA_615239356_354778131_9x9,2026-03-19 08:37:52.836011,9,9,R,3,45,"[0, 4, 2, 1, 3, 3, 8, 2, 5, 4, 8, 4, 1, 4]",0,bga,4,3,7,,,2026-03-19 08:37:52.836011+01
26860,BGA_246715820_942134760_9x9,2026-03-19 08:37:54.264233,9,9,R,3,46,"[4, 1, 3, 8, 5, 7, 4, 5, 4, 3, 4]",0,bga,4,3,6,,,2026-03-19 08:37:54.264233+01
26861,BGA_216366052_604373311_9x9,2026-03-19 08:37:56.317853,9,9,R,3,47,"[4, 2, 4, 8, 5, 5, 6, 4, 4, 6, 4, 6, 4, 2, 4]",0,bga,4,3,5,,,2026-03-19 08:37:56.317853+01
26862,BGA_958941890_474706581_9x9,2026-03-19 08:38:03.639197,9,9,R,3,49,"[4, 3, 4, 1, 3, 8, 3, 6, 4, 6, 4]",0,bga,4,3,5,,,2026-03-19 08:38:03.639197+01
26863,BGA_302167781_843629145_9x9,2026-03-19 08:38:12.55903,9,9,R,3,51,"[4, 1, 3, 2, 2, 2, 5, 6, 5, 4, 5, 0, 5]",0,bga,4,3,7,,,2026-03-19 08:38:12.55903+01
26864,BGA_366707673_251606082_9x9,2026-03-19 08:38:16.006875,9,9,R,3,59,"[2, 4, 2, 2, 3, 3, 0, 1, 2, 4, 2, 5, 4, 5, 3, 6, 0, 4, 1, 4, 6, 4, 3, 4]",0,bga,4,3,7,,,2026-03-19 08:38:16.006875+01
26865,BGA_584172229_536530532_9x9,2026-03-19 08:39:12.066981,9,9,R,3,61,"[4, 1, 3, 8, 5, 5, 4, 3, 4, 2, 4]",0,bga,4,3,6,,,2026-03-19 08:39:12.066981+01
26866,BGA_234629163_624880819_9x9,2026-03-19 08:39:20.96116,9,9,R,3,64,"[1, 3, 1, 1, 5, 5, 3, 5, 6, 7, 5, 6, 4, 4, 2, 7]",0,bga,4,3,7,,,2026-03-19 08:39:20.96116+01
26867,BGA_899045713_405810114_9x9,2026-03-19 08:39:38.421965,9,9,R,3,66,"[3, 5, 8, 5, 5, 3, 5, 5, 8, 8, 2, 1, 2, 2, 6, 4, 6, 6, 1, 6, 0, 6, 4, 6]",0,bga,4,3,8,,,2026-03-19 08:39:38.421965+01
26868,BGA_823396308_203723697_9x9,2026-03-19 08:39:45.158724,9,9,R,3,69,"[4, 2, 4, 6, 2, 6, 6, 0, 3, 6, 3, 3, 2, 6, 3, 4, 2, 6, 2]",0,bga,4,3,5,,,2026-03-19 08:39:45.158724+01
26869,BGA_118725825_693437608_9x9,2026-03-19 08:39:56.737439,9,9,R,3,70,"[4, 3, 4, 6, 3, 2, 2, 0, 1, 5, 4, 8, 4]",0,bga,4,3,8,,,2026-03-19 08:39:56.737439+01
26870,BGA_142403839_490905437_9x9,2026-03-19 08:40:01.047598,9,9,R,3,71,"[4, 2, 5, 6, 0, 5, 4, 4, 4, 6, 0, 4, 0, 0, 2, 5, 2, 6, 6, 5, 3, 3]",0,bga,4,3,6,,,2026-03-19 08:40:01.047598+01
26871,BGA_684708919_673976919_9x9,2026-03-19 08:40:02.998852,9,9,R,3,72,"[3, 5, 7, 3, 2, 1, 5, 2, 7, 1, 4, 4]",0,bga,4,3,6,,,2026-03-19 08:40:02.998852+01
26872,BGA_619606184_347745642_9x9,2026-03-19 08:40:04.726768,9,9,R,3,73,"[4, 2, 2, 4, 6, 5, 4, 5, 4, 6, 3, 3]",0,bga,4,3,5,,,2026-03-19 08:40:04.726768+01
26873,BGA_869727242_381004072_9x9,2026-03-19 08:40:11.704897,9,9,R,3,75,"[4, 2, 4, 6, 2, 5, 5, 1, 4, 6, 4]",0,bga,4,3,5,,,2026-03-19 08:40:11.704897+01
26874,BGA_529811253_240241075_9x9,2026-03-19 08:40:20.340762,9,9,R,3,77,"[4, 2, 6, 5, 0, 4, 2, 5, 7, 6, 8, 3, 8, 4, 2, 4, 0, 4]",0,bga,4,3,8,,,2026-03-19 08:40:20.340762+01
26875,BGA_412051754_111382236_9x9,2026-03-19 08:40:30.399246,9,9,R,3,79,"[4, 3, 4, 2, 3, 6, 2, 7, 3, 3, 5, 8, 4, 1, 4]",0,bga,4,3,8,,,2026-03-19 08:40:30.399246+01
26876,BGA_451960066_718188170_9x9,2026-03-19 08:40:40.07259,9,9,R,3,88,"[4, 2, 2, 4, 6, 5, 6, 6, 6, 1, 6, 3, 6, 0]",0,bga,4,3,7,,,2026-03-19 08:40:40.07259+01
26877,BGA_771724693_785705039_9x9,2026-03-19 08:41:37.471099,9,9,R,3,90,"[4, 1, 3, 7, 5, 0, 4, 3, 4, 2, 4]",0,bga,4,3,7,,,2026-03-19 08:41:37.471099+01
26878,BGA_891123717_160416011_9x9,2026-03-19 08:41:46.42882,9,9,R,3,94,"[2, 4, 5, 4, 5, 4, 4, 5, 1, 2, 1, 3, 2, 4, 2, 5, 6, 5, 2, 5]",0,bga,4,3,6,,,2026-03-19 08:41:46.42882+01
26879,BGA_164647627_871172199_9x9,2026-03-19 08:41:33.10886,9,9,R,3,87,"[0, 4, 5, 4, 1, 5, 2, 3, 3, 4, 3, 4]",0,bga,4,3,6,,,2026-03-19 08:41:33.10886+01
26880,BGA_748522471_869368991_9x9,2026-03-19 08:41:34.568411,9,9,R,3,90,"[4, 2, 8, 2, 8, 8, 7, 2, 1, 2]",0,bga,4,3,5,,,2026-03-19 08:41:34.568411+01
26881,BGA_315139255_552257728_9x9,2026-03-19 08:41:46.469342,9,9,R,3,93,"[4, 1, 3, 0, 5, 4, 4, 1, 4, 6, 4, 5, 4]",0,bga,4,3,6,,,2026-03-19 08:41:46.469342+01
26882,BGA_385827062_544501708_9x9,2026-03-19 08:41:57.65313,9,9,R,3,96,"[2, 4, 3, 4, 3, 4, 4, 3, 8, 5, 1, 0, 0, 6, 8, 7]",0,bga,4,3,9,,,2026-03-19 08:41:57.65313+01
26883,BGA_477186015_498589739_9x9,2026-03-19 08:42:10.921663,9,9,R,3,101,"[4, 1, 3, 6, 4, 1, 3, 2, 2, 7, 1, 4, 3, 1, 5, 0, 4, 2, 5]",0,bga,4,3,8,,,2026-03-19 08:42:10.921663+01
26884,BGA_590892684_233498799_9x9,2026-03-19 08:42:37.73229,9,9,R,3,102,"[4, 0, 3, 2, 3, 8, 4, 1, 5, 3, 4, 6, 4]",0,bga,4,3,8,,,2026-03-19 08:42:37.73229+01
26885,BGA_440778689_734965708_9x9,2026-03-19 08:42:45.012985,9,9,R,3,104,"[1, 3, 5, 3, 3, 5, 8, 6, 8, 3, 5, 5, 3, 3, 7, 6, 1, 4, 2, 4]",0,bga,4,3,8,,,2026-03-19 08:42:45.012985+01
26886,BGA_642242290_592176245_9x9,2026-03-19 08:42:57.293125,9,9,R,3,109,"[2, 4, 1, 5, 7, 3, 5, 6]",0,bga,4,3,7,,,2026-03-19 08:42:57.293125+01
26887,BGA_179722853_109768180_9x9,2026-03-19 08:43:25.501762,9,9,R,3,110,"[0, 4, 2, 1, 8, 5, 6, 5, 1, 2, 6, 6, 6, 4, 0, 2, 0, 0, 3, 4, 3, 4]",0,bga,4,3,8,,,2026-03-19 08:43:25.501762+01
26888,BGA_140331327_100494138_9x9,2026-03-19 08:43:32.850234,9,9,R,3,113,"[4, 1, 3, 0, 5, 3, 4, 3, 4, 6, 4]",0,bga,4,3,6,,,2026-03-19 08:43:32.850234+01
26889,BGA_254274012_663638203_9x9,2026-03-19 08:43:49.205669,9,9,R,3,121,"[1, 3, 4, 4, 3, 4, 4, 3, 6, 5, 5, 5, 4, 6, 4, 4, 3, 4, 6, 6]",0,bga,4,3,5,,,2026-03-19 08:43:49.205669+01
26890,BGA_636924007_425811881_9x9,2026-03-19 08:44:38.307912,9,9,R,3,124,"[1, 3, 4, 4, 2, 3, 2, 3, 0, 3]",0,bga,4,3,5,,,2026-03-19 08:44:38.307912+01
26891,BGA_498956873_919185928_9x9,2026-03-19 08:44:48.455531,9,9,R,3,126,"[4, 2, 4, 6, 2, 8, 5, 1, 5, 1, 4, 2, 4]",0,bga,4,3,6,,,2026-03-19 08:44:48.455531+01
26892,BGA_996626500_334093677_9x9,2026-03-19 08:44:57.762054,9,9,R,3,131,"[4, 0, 3, 5, 4, 1, 5, 3, 5, 0, 4, 3, 4]",0,bga,4,3,5,,,2026-03-19 08:44:57.762054+01
26893,BGA_227123084_138031069_9x9,2026-03-19 08:45:17.144901,9,9,R,3,132,"[4, 2, 4, 7, 2, 8, 5, 6, 5, 8, 4, 6, 4]",0,bga,4,3,6,,,2026-03-19 08:45:17.144901+01
26894,BGA_698721497_758781121_9x9,2026-03-19 08:45:24.190609,9,9,R,3,135,"[1, 3, 1, 1, 1, 4, 4, 5, 6, 2]",0,bga,4,3,6,,,2026-03-19 08:45:24.190609+01
26895,BGA_611929315_214474998_9x9,2026-03-19 08:57:06.115218,9,9,R,3,284,"[4, 2, 7, 5, 6, 6, 5, 6, 1, 6, 2, 6]",0,bga,4,3,6,,,2026-03-19 08:57:06.115218+01
26896,BGA_195585642_764204570_9x9,2026-03-19 08:57:10.593636,9,9,R,3,285,"[0, 4, 0, 3, 5, 4, 7, 3, 7, 4, 6, 4]",0,bga,4,3,6,,,2026-03-19 08:57:10.593636+01
26897,BGA_423893745_858708936_9x9,2026-03-19 08:57:17.295984,9,9,R,3,291,"[4, 0, 3, 8, 5, 7, 4, 6, 4, 4, 2]",0,bga,4,3,8,,,2026-03-19 08:57:17.295984+01
26898,BGA_431293233_818800065_9x9,2026-03-19 08:57:45.701456,9,9,R,3,295,"[3, 5, 1, 2, 7, 3, 2, 3, 3, 2, 2, 5, 1, 4, 5, 5, 2, 3, 3, 2, 2, 7, 2, 8, 6, 4, 3, 4]",0,bga,4,3,8,,,2026-03-19 08:57:45.701456+01
26899,BGA_532491422_303730965_9x9,2026-03-19 08:58:03.904952,9,9,R,3,296,"[4, 2, 4, 0, 3, 4, 3, 8, 5, 0, 5, 3, 4, 6, 4, 6, 4, 5, 4]",0,bga,4,3,7,,,2026-03-19 08:58:03.904952+01
26900,BGA_307146276_494237990_9x9,2026-03-19 08:58:05.289296,9,9,R,3,297,"[4, 2, 4, 0, 3, 2, 2, 3, 4, 0, 4]",0,bga,4,3,4,,,2026-03-19 08:58:05.289296+01
26901,BGA_964985657_936055792_9x9,2026-03-19 08:58:11.915692,9,9,R,3,300,"[4, 1, 3, 5, 4, 5, 4, 4, 5, 8, 5, 8, 5, 8, 5]",0,bga,4,3,5,,,2026-03-19 08:58:11.915692+01
26902,BGA_100022662_739314560_9x9,2026-03-19 08:58:24.20211,9,9,R,3,301,"[0, 4, 2, 1, 6, 2, 1, 2, 4, 2, 6, 2]",0,bga,4,3,5,,,2026-03-19 08:58:24.20211+01
26903,BGA_555295365_803297508_9x9,2026-03-19 08:58:31.454226,9,9,R,3,304,"[3, 5, 7, 3, 7, 7, 2, 1, 7, 2, 3, 1, 0, 4, 2, 4]",0,bga,4,3,7,,,2026-03-19 08:58:31.454226+01
26904,BGA_739781607_529662504_9x9,2026-03-19 08:58:42.965222,9,9,R,3,306,"[3, 5, 2, 4, 5, 6, 7, 4, 6, 4, 3, 4]",0,bga,4,3,6,,,2026-03-19 08:58:42.965222+01
26905,BGA_605307311_360655526_9x9,2026-03-19 08:58:46.30273,9,9,R,3,308,"[2, 4, 0, 1, 7, 4, 7, 7, 2, 4, 4, 5, 2, 2, 8, 1, 5, 3, 4, 6]",0,bga,4,3,9,,,2026-03-19 08:58:46.30273+01
26906,BGA_521304690_601874800_9x9,2026-03-19 09:03:11.938621,9,9,R,3,376,"[4, 1, 3, 0, 5, 3, 4, 8, 4, 5, 4]",0,bga,4,3,6,,,2026-03-19 09:03:11.938621+01
26907,BGA_457749900_870119703_9x9,2026-03-19 08:42:02.470731,9,9,R,3,95,"[2, 4, 5, 4, 7, 5, 2, 2, 0, 3, 2, 3, 1, 3, 0, 4, 6, 4]",0,bga,4,3,8,,,2026-03-19 08:42:02.470731+01
26908,BGA_704397937_995160450_9x9,2026-03-19 08:42:09.85294,9,9,R,3,97,"[4, 2, 4, 7, 2, 7, 2, 5, 4, 4, 2, 7, 2]",0,bga,4,3,4,,,2026-03-19 08:42:09.85294+01
26909,BGA_838638313_926689353_9x9,2026-03-19 08:42:19.556165,9,9,R,3,102,"[2, 4, 3, 4, 5, 5, 2, 2, 6, 3, 2, 4, 6, 4]",0,bga,4,3,5,,,2026-03-19 08:42:19.556165+01
26910,BGA_704980595_584672725_9x9,2026-03-19 08:42:45.99493,9,9,R,3,103,"[4, 1, 3, 4, 5, 8, 4, 4, 4, 5, 4, 2, 4, 6, 4]",0,bga,4,3,7,,,2026-03-19 08:42:45.99493+01
26911,BGA_156791150_926624583_9x9,2026-03-19 08:42:49.965091,9,9,R,3,104,"[2, 4, 2, 2, 8, 4, 8, 3, 5, 3, 7, 6, 8, 8, 4, 5, 7, 3, 8, 4, 7, 3]",0,bga,4,3,7,,,2026-03-19 08:42:49.965091+01
26912,BGA_644832129_156645724_9x9,2026-03-19 08:42:53.769609,9,9,R,3,105,"[3, 5, 1, 2, 5, 3, 5, 3, 5, 5, 5, 2, 3, 1, 6, 1, 7, 1, 4, 4]",0,bga,4,3,7,,,2026-03-19 08:42:53.769609+01
26913,BGA_251183248_626877089_9x9,2026-03-19 08:42:56.179808,9,9,R,3,106,"[0, 4, 2, 1, 0, 5, 7, 3, 1, 6]",0,bga,4,3,8,,,2026-03-19 08:42:56.179808+01
26914,BGA_309177048_727714649_9x9,2026-03-19 08:43:03.749287,9,9,R,3,108,"[4, 3, 4, 4, 3, 3, 6, 1, 5, 4, 5, 8, 4, 0, 6]",0,bga,4,3,7,,,2026-03-19 08:43:03.749287+01
26915,BGA_395890452_976518309_9x9,2026-03-19 08:43:08.990206,9,9,R,3,109,"[3, 5, 8, 5, 0, 2, 7, 3, 3, 2, 5, 2, 8, 4, 5, 4]",0,bga,4,3,7,,,2026-03-19 08:43:08.990206+01
26916,BGA_888349209_151216122_9x9,2026-03-19 08:43:10.424176,9,9,R,3,113,"[0, 4, 2, 1, 7, 4, 5, 5, 8, 6, 3, 3, 0, 4, 5, 4]",0,bga,4,3,9,,,2026-03-19 08:43:10.424176+01
26917,BGA_732280336_620666616_9x9,2026-03-19 08:43:29.698102,9,9,R,3,114,"[4, 2, 2, 4, 2, 5, 7, 4, 6, 4, 8, 4]",0,bga,4,3,6,,,2026-03-19 08:43:29.698102+01
26918,BGA_345010376_113544953_9x9,2026-03-19 08:43:37.028177,9,9,R,3,116,"[3, 5, 7, 5, 0, 3, 3, 5, 7, 5]",0,bga,4,3,4,,,2026-03-19 08:43:37.028177+01
26919,BGA_449436442_203665909_9x9,2026-03-19 08:43:41.771549,9,9,R,3,117,"[1, 3, 5, 3, 4, 4, 7, 6, 1, 5, 5, 3, 3, 2, 6, 2]",0,bga,4,3,7,,,2026-03-19 08:43:41.771549+01
26920,BGA_438819146_331747009_9x9,2026-03-19 08:43:49.302772,9,9,R,3,121,"[2, 4, 4, 2, 3, 4, 5, 4, 4, 1, 3, 3]",0,bga,4,3,5,,,2026-03-19 08:43:49.302772+01
26921,BGA_995711366_572903911_9x9,2026-03-19 08:44:08.092605,9,9,R,3,122,"[1, 3, 8, 5, 5, 4, 7, 4, 2, 4, 3, 4]",0,bga,4,3,7,,,2026-03-19 08:44:08.092605+01
26922,BGA_335929359_650941254_9x9,2026-03-19 08:44:15.443779,9,9,R,3,125,"[4, 0, 3, 3, 5, 5, 4, 6, 4, 4, 2]",0,bga,4,3,6,,,2026-03-19 08:44:15.443779+01
26923,BGA_413669296_641419722_9x9,2026-03-19 08:44:32.165576,9,9,R,3,128,"[4, 0, 3, 5, 4, 7, 5, 2, 5, 6, 8, 8, 3, 8, 4, 0, 4]",0,bga,4,3,8,,,2026-03-19 08:44:32.165576+01
26924,BGA_971519442_644395082_9x9,2026-03-19 08:44:49.834686,9,9,R,3,132,"[4, 4, 4, 1, 0, 6, 4, 7, 4, 6, 4]",0,bga,4,3,5,,,2026-03-19 08:44:49.834686+01
26925,BGA_914735162_646482227_9x9,2026-03-19 08:45:07.477234,9,9,R,3,137,"[4, 4, 4, 1, 0, 3, 1, 5, 3, 8, 3, 6, 7, 8, 3, 6, 3]",0,bga,4,3,8,,,2026-03-19 08:45:07.477234+01
26926,BGA_391349608_596019043_9x9,2026-03-19 08:45:26.678418,9,9,R,3,139,"[3, 5, 4, 4, 5, 4, 5, 4, 6, 4]",0,bga,4,3,4,,,2026-03-19 08:45:26.678418+01
26927,BGA_378496648_371998752_9x9,2026-03-19 08:45:35.445153,9,9,R,3,142,"[4, 2, 4, 0, 3, 7, 3, 2, 3, 6, 4, 0, 4]",0,bga,4,3,6,,,2026-03-19 08:45:35.445153+01
26928,BGA_694791386_995835566_9x9,2026-03-19 08:57:55.792795,9,9,R,3,305,"[2, 4, 7, 4, 2, 2, 8, 5, 5, 2, 2, 4, 4, 3, 8, 6]",0,bga,4,3,7,,,2026-03-19 08:57:55.792795+01
26929,BGA_271137758_183009110_9x9,2026-03-19 08:58:03.790769,9,9,R,3,310,"[4, 2, 4, 0, 3, 4, 3, 2, 6, 8, 3, 3, 5]",0,bga,4,3,7,,,2026-03-19 08:58:03.790769+01
26930,BGA_467867699_966899344_9x9,2026-03-19 08:58:33.901898,9,9,R,3,314,"[2, 4, 0, 1, 3, 3, 6, 4, 4, 2, 6, 4, 7, 4, 6, 3]",0,bga,4,3,7,,,2026-03-19 08:58:33.901898+01
26931,BGA_177235114_286944377_9x9,2026-03-19 08:58:55.955954,9,9,R,3,309,"[1, 3, 2, 2, 8, 3, 1, 1, 2, 5, 6, 5, 0, 5, 5, 6, 7, 6, 6, 7, 2, 4, 4, 4, 7, 4, 4, 4, 5, 4, 0, 4, 0, 4]",0,bga,4,3,9,,,2026-03-19 08:58:55.955954+01
26932,BGA_975337761_389273692_9x9,2026-03-19 08:58:56.897865,9,9,R,3,316,"[4, 1, 3, 4, 5, 1, 4, 0, 4, 4, 4, 0, 4, 8, 4, 7, 4]",0,bga,4,3,7,,,2026-03-19 08:58:56.897865+01
26933,BGA_246393632_294023889_9x9,2026-03-19 08:59:05.945319,9,9,R,3,318,"[4, 0, 3, 7, 5, 1, 4, 7, 4, 0, 4]",0,bga,4,3,6,,,2026-03-19 08:59:05.945319+01
26934,BGA_714991118_446476130_9x9,2026-03-19 08:59:10.445641,9,9,R,3,319,"[2, 4, 0, 1, 4, 2, 1, 2, 2, 5, 6, 5, 1, 1, 5, 2, 3, 3]",0,bga,4,3,7,,,2026-03-19 08:59:10.445641+01
26935,BGA_782215250_405814287_9x9,2026-03-19 08:59:12.248291,9,9,R,3,320,"[4, 0, 3, 2, 3, 7, 4, 6, 2, 1, 4, 2, 4]",0,bga,4,3,7,,,2026-03-19 08:59:12.248291+01
26936,BGA_462819572_500504847_9x9,2026-03-19 08:59:18.858905,9,9,R,3,322,"[4, 0, 3, 1, 5, 1, 4, 0, 4, 5, 4]",0,bga,4,3,5,,,2026-03-19 08:59:18.858905+01
26937,BGA_619199950_751034886_9x9,2026-03-19 08:59:26.951548,9,9,R,3,324,"[4, 1, 3, 6, 4, 8, 5, 8, 4, 8, 4]",0,bga,4,3,6,,,2026-03-19 08:59:26.951548+01
26938,BGA_454470283_688384575_9x9,2026-03-19 08:59:31.264252,9,9,R,3,325,"[4, 4, 4, 3, 3, 5, 3, 1, 2, 7, 4, 7, 3, 2, 4, 6, 4]",0,bga,4,3,7,,,2026-03-19 08:59:31.264252+01
26939,BGA_489922273_701183235_9x9,2026-03-19 08:59:33.22817,9,9,R,3,326,"[3, 5, 5, 3, 0, 2, 4, 4, 3, 4, 0, 4, 2, 4]",0,bga,4,3,5,,,2026-03-19 08:59:33.22817+01
26940,BGA_796150390_969693971_9x9,2026-03-19 08:59:39.967591,9,9,R,3,328,"[4, 2, 4, 0, 3, 1, 5, 7, 4, 2, 4]",0,bga,4,3,7,,,2026-03-19 08:59:39.967591+01
26941,BGA_388707753_395713733_9x9,2026-03-19 08:59:43.402792,9,9,R,3,329,"[4, 1, 3, 3, 5, 7, 4, 4, 4, 1, 4, 5, 4, 1, 4]",0,bga,4,3,5,,,2026-03-19 08:59:43.402792+01
26942,BGA_804014804_526430369_9x9,2026-03-19 08:59:44.461738,9,9,R,3,332,"[4, 0, 3, 8, 5, 5, 4, 8, 4, 5, 4]",0,bga,4,3,5,,,2026-03-19 08:59:44.461738+01
26943,BGA_490899354_267139918_9x9,2026-03-19 08:59:58.808724,9,9,R,3,337,"[4, 2, 4, 4, 2, 1, 0, 4, 4, 6, 1, 3, 3]",0,bga,4,3,6,,,2026-03-19 08:59:58.808724+01
26944,BGA_121692888_914258512_9x9,2026-03-19 09:00:28.471059,9,9,R,3,339,"[1, 3, 3, 3, 2, 2, 7, 2, 8, 2, 4, 4, 8, 4, 6, 5]",0,bga,4,3,8,,,2026-03-19 09:00:28.471059+01
26945,BGA_436888868_931702560_9x9,2026-03-19 09:00:38.33638,9,9,R,3,343,"[3, 5, 8, 5, 7, 3, 4, 4, 8, 3, 2, 2]",0,bga,4,3,6,,,2026-03-19 09:00:38.33638+01
26946,BGA_171821829_171160686_9x9,2026-03-19 09:00:55.153039,9,9,R,3,345,"[4, 2, 4, 6, 2, 0, 3, 8, 3, 2, 4, 6, 4]",0,bga,4,3,6,,,2026-03-19 09:00:55.153039+01
26947,BGA_451697555_347216426_9x9,2026-03-19 09:00:58.903045,9,9,R,3,346,"[3, 5, 4, 4, 3, 3, 4, 2, 4, 3, 6, 3, 0, 3]",0,bga,4,3,6,,,2026-03-19 09:00:58.903045+01
26948,BGA_318138977_922463717_9x9,2026-03-19 09:01:05.985788,9,9,R,3,353,"[4, 2, 4, 2, 2, 7, 2, 4, 2, 3, 2]",0,bga,4,3,4,,,2026-03-19 09:01:05.985788+01
26949,BGA_512733494_595645949_9x9,2026-03-19 09:01:40.931493,9,9,R,3,355,"[4, 1, 3, 6, 4, 6, 3, 0, 5, 4, 3, 4, 4, 6, 3]",0,bga,4,3,6,,,2026-03-19 09:01:40.931493+01
26950,BGA_225622424_449070349_9x9,2026-03-19 09:01:49.791883,9,9,R,3,358,"[1, 3, 6, 6, 1, 1, 7, 5, 1, 4, 7, 2]",0,bga,4,3,7,,,2026-03-19 09:01:49.791883+01
26951,BGA_188919564_115436563_9x9,2026-03-19 09:01:54.425581,9,9,R,3,359,"[4, 0, 3, 7, 5, 8, 4, 2, 4, 3, 4]",0,bga,4,3,7,,,2026-03-19 09:01:54.425581+01
26952,BGA_512107822_513143877_9x9,2026-03-19 09:02:00.894054,9,9,R,3,361,"[4, 1, 3, 7, 5, 4, 4, 8, 4, 5, 4, 0, 4]",0,bga,4,3,7,,,2026-03-19 09:02:00.894054+01
26953,BGA_467512192_166053509_9x9,2026-03-19 09:02:04.394026,9,9,R,3,373,"[3, 5, 5, 3, 5, 5, 3, 4, 6, 3, 7, 6, 7, 7, 1, 2, 2, 2, 2, 6, 2, 6, 1, 6]",0,bga,4,3,7,,,2026-03-19 09:02:04.394026+01
26954,BGA_140301851_741928373_9x9,2026-03-19 09:03:18.17196,9,9,R,3,379,"[2, 4, 8, 4, 0, 3, 1, 5, 1, 4, 3, 4]",0,bga,4,3,7,,,2026-03-19 09:03:18.17196+01
26955,BGA_279327045_126293148_9x9,2026-03-19 09:03:50.273087,9,9,R,3,380,"[4, 2, 7, 5, 5, 4, 7, 4, 7, 7, 4, 5, 5, 4, 2, 5, 3, 2, 0, 5, 8, 5, 7, 3, 0, 4, 3, 4, 1]",0,bga,4,3,8,,,2026-03-19 09:03:50.273087+01
26956,BGA_626859460_230528046_9x9,2026-03-19 09:03:51.122374,9,9,R,3,384,"[1, 3, 6, 6, 3, 5, 6, 4, 8, 2]",0,bga,4,3,7,,,2026-03-19 09:03:51.122374+01
26957,BGA_505062593_218887709_9x9,2026-03-19 09:04:07.908367,9,9,R,3,385,"[3, 5, 1, 2, 2, 3, 0, 2, 3, 4, 0, 5, 3, 6, 6, 5, 3, 3, 0, 5]",0,bga,4,3,7,,,2026-03-19 09:04:07.908367+01
26958,BGA_747160710_758355215_9x9,2026-03-19 09:04:14.14751,9,9,R,3,390,"[3, 5, 1, 2, 1, 3, 7, 1, 2, 3, 0, 2, 4, 4, 7, 4]",0,bga,4,3,7,,,2026-03-19 09:04:14.14751+01
26959,BGA_223045932_969874647_9x9,2026-03-19 09:04:37.378296,9,9,R,3,393,"[4, 3, 4, 6, 3, 7, 6, 7, 4, 7, 4]",0,bga,4,3,4,,,2026-03-19 09:04:37.378296+01
26960,BGA_654667029_883977473_9x9,2026-03-19 09:04:48.276465,9,9,R,3,394,"[4, 3, 4, 6, 3, 4, 4, 0, 6, 1, 2, 3, 2, 0, 5, 1, 5]",0,bga,4,3,7,,,2026-03-19 09:04:48.276465+01
26961,BGA_646338997_170115583_9x9,2026-03-19 09:04:50.174353,9,9,R,3,395,"[0, 4, 0, 3, 8, 5, 1, 4, 8, 4, 5, 4]",0,bga,4,3,6,,,2026-03-19 09:04:50.174353+01
